is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined
0,110,2017,April,17,28,1,2,3,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,166.5,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2017,April,18,30,1,0,2,0,0,ESP,Direct,0,0,0,A,A,1,0.0,0.0,0,169.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,2017,April,18,30,1,0,2,0,0,ESP,Direct,0,0,0,A,A,1,0.0,0.0,0,160.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,130,2017,April,17,27,1,3,3,0,0,BEL,Direct,0,0,0,E,E,0,14.0,0.0,0,174.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,26,2017,April,17,27,1,3,2,0,0,LVA,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,2017,April,17,27,1,3,2,0,0,RUS,TA/TO,0,0,0,A,A,0,9.0,0.0,0,189.0,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,219,2017,April,17,29,1,1,2,0,0,ROU,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,107,2017,April,17,28,1,2,2,0,0,DEU,Direct,0,0,0,A,A,0,14.0,0.0,0,99.0,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,109,2017,April,17,28,1,2,2,0,0,FRA,TA/TO,0,0,0,A,A,0,9.0,0.0,0,99.0,0,3,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,225,2017,April,17,29,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,1,0.0,0.0,0,141.0,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,110,2017,April,17,29,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,1,9.0,0.0,0,99.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,221,2017,April,17,28,1,2,1,0,0,ESP,TA/TO,0,0,0,A,A,0,6.0,0.0,0,100.6,0,2,Check-Out,2017-05-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,110,2017,April,17,29,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,1,9.0,0.0,0,99.0,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,315,2017,April,17,29,1,1,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,99.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,225,2017,April,17,29,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,0,0.0,0.0,0,141.0,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,21,2017,April,17,28,1,2,2,2,0,POL,TA/TO,0,0,0,F,F,0,9.0,0.0,0,225.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,237,2017,April,17,28,1,2,2,0,0,SWE,TA/TO,0,0,0,A,A,0,7.0,0.0,0,72.42,0,2,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,225,2017,April,17,29,1,1,1,0,0,FRA,TA/TO,0,0,0,A,A,1,0.0,0.0,0,141.0,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,26,2017,April,17,28,1,2,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,225,2017,April,17,29,1,1,3,0,0,FRA,TA/TO,0,0,0,D,A,0,0.0,0.0,0,207.38,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,150,2017,April,17,28,1,2,2,0,0,GBR,Direct,0,0,0,D,D,0,14.0,0.0,0,144.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,28,2017,April,17,29,1,1,2,0,0,ESP,TA/TO,0,0,0,A,A,0,9.0,0.0,0,124.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,30,2017,April,18,30,1,0,2,0,0,ESP,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,3,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,225,2017,April,17,29,1,1,3,0,0,FRA,TA/TO,0,0,0,D,D,0,0.0,0.0,0,207.38,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,93,2017,April,17,28,1,2,2,0,0,ESP,TA/TO,0,0,0,A,D,0,28.0,0.0,0,85.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,22,2017,April,18,30,1,0,2,0,0,ISR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,2,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,120,2017,April,17,28,1,2,2,0,0,ESP,TA/TO,0,0,0,E,E,0,9.0,0.0,0,153.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2017,April,18,30,1,0,1,0,0,FRA,TA/TO,0,0,0,A,A,1,152.0,0.0,0,88.56,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2017,April,17,28,1,2,2,0,0,ESP,TA/TO,0,0,0,A,A,0,7.0,0.0,0,87.4,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,29,2017,April,17,29,1,1,2,0,0,ESP,TA/TO,0,0,0,A,C,0,9.0,0.0,0,115.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,20,2017,April,17,29,1,1,2,0,0,CRI,TA/TO,0,0,0,E,E,0,9.0,0.0,0,184.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,28,2017,April,17,27,1,3,3,0,0,GBR,TA/TO,0,0,0,A,A,1,9.0,0.0,0,155.0,0,2,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,96,2017,April,17,26,1,4,2,0,0,IDN,TA/TO,0,0,0,A,A,0,9.0,0.0,0,118.8,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,190,2017,April,18,30,1,0,2,0,0,FIN,TA/TO,0,0,0,A,A,3,9.0,0.0,0,99.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,131,2017,April,17,28,1,2,2,0,0,FRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,134,2017,April,18,30,1,0,2,0,0,USA,Direct,0,0,0,E,E,0,14.0,0.0,0,144.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,9,2017,April,17,28,1,2,2,0,0,ESP,TA/TO,0,0,0,A,A,0,9.0,0.0,0,189.0,1,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,107,2017,April,17,28,1,2,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,117.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,110,2017,April,17,29,1,1,2,0,0,BEL,TA/TO,0,0,0,D,D,0,394.0,0.0,0,98.1,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,7,2017,April,17,28,1,2,2,0,0,IRL,TA/TO,0,0,0,A,A,0,9.0,0.0,0,160.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,156,2017,April,17,28,1,2,3,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,166.5,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,110,2017,April,17,27,1,3,2,0,0,CHE,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,17,2017,April,17,29,1,1,2,0,0,POL,TA/TO,0,0,0,A,A,1,9.0,0.0,0,149.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,110,2017,April,17,27,1,3,2,0,0,CHE,TA/TO,0,0,0,A,A,0,9.0,0.0,0,99.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,8,2017,April,17,28,1,2,2,0,0,FRA,TA/TO,0,0,0,A,A,0,9.0,0.0,0,180.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,118,2017,April,17,29,1,1,2,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,106,2017,April,17,26,1,4,1,0,0,NOR,Direct,0,0,0,A,A,1,14.0,0.0,0,100.8,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,249,2017,April,17,29,1,1,2,0,0,GBR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,99.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,106,2017,April,17,26,1,4,1,0,0,NOR,Direct,0,0,0,A,A,1,14.0,0.0,0,100.8,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,22,2017,April,18,30,1,0,2,0,0,ITA,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,2017,April,18,30,1,0,2,0,0,ESP,TA/TO,0,0,0,A,A,0,152.0,0.0,0,88.56,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,21,2017,April,17,28,1,2,2,0,0,DEU,TA/TO,0,0,0,E,E,0,9.0,0.0,0,175.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,161,2017,April,17,28,1,2,2,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,17,2017,April,17,28,1,2,2,0,0,FRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,17,2017,April,17,28,1,2,2,0,1,FRA,TA/TO,0,0,0,D,D,3,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,106,2017,April,17,26,1,4,2,0,0,NOR,Direct,0,0,0,A,A,0,14.0,0.0,0,100.8,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,160,2017,April,17,28,1,2,2,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,112,2017,April,17,28,1,2,1,0,0,NOR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,109.8,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2017,April,17,29,1,1,2,0,0,FRA,Direct,0,0,0,A,A,1,14.0,0.0,0,161.0,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,225,2017,April,17,29,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,3,0.0,0.0,0,141.0,0,0,Check-Out,2017-05-01,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,27,2017,April,17,28,1,2,1,0,0,AUT,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,2,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2017,April,17,28,1,2,2,0,0,AUT,TA/TO,0,0,0,A,A,0,9.0,0.0,0,115.0,0,2,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2017,April,17,29,1,1,3,0,0,AGO,Direct,0,0,0,D,D,2,0.0,0.0,0,135.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,17,2017,April,17,28,1,2,2,0,0,FRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,17,2017,April,17,28,1,2,1,0,0,FRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,230,2017,April,17,28,1,2,3,0,0,IRL,TA/TO,0,0,0,D,D,0,9.0,0.0,0,166.0,0,1,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,93,2017,April,17,28,1,2,1,0,0,ESP,TA/TO,0,0,0,A,D,0,28.0,0.0,0,85.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,2017,April,17,24,2,5,1,0,0,PRT,Corporate,0,0,0,D,D,0,0.0,0.0,0,130.0,0,0,Check-Out,2017-05-01,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,12,2017,May,18,1,4,10,1,0,0,PRT,Corporate,0,0,0,E,E,2,0.0,216.0,0,130.0,0,0,Check-Out,2017-05-15,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,26,2017,April,17,26,1,4,2,0,0,GBR,TA/TO,0,0,0,A,A,0,86.0,0.0,0,92.0,0,0,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,29,2017,April,17,29,1,1,2,0,0,ESP,TA/TO,0,0,0,A,A,1,9.0,0.0,0,115.0,0,1,Check-Out,2017-05-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,155,2017,April,17,28,2,2,1,0,0,DEU,Direct,0,0,0,A,A,1,14.0,0.0,0,99.0,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,28,2017,April,17,29,2,1,2,0,0,DEU,TA/TO,0,0,0,A,A,1,9.0,0.0,0,146.33,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2017,May,18,1,1,0,2,0,0,AUT,Direct,0,0,0,D,D,0,0.0,0.0,0,150.0,1,1,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,202,2017,April,17,27,2,3,2,0,0,AUT,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,6,2017,April,17,29,2,1,2,0,0,CHE,TA/TO,0,0,0,A,A,0,9.0,0.0,0,163.33,0,0,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,110,2017,April,17,27,2,3,2,0,0,GBR,Direct,0,0,0,A,A,0,14.0,0.0,0,104.4,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,110,2017,April,17,27,2,3,1,0,0,GBR,Direct,0,0,0,A,A,0,14.0,0.0,0,100.8,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,25,2017,April,17,28,2,2,2,0,0,IRL,TA/TO,0,0,0,A,A,0,9.0,0.0,0,128.5,0,0,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,255,2017,April,17,28,2,2,2,0,0,GBR,TA/TO,0,0,0,A,A,0,7.0,0.0,0,78.35,0,1,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,14,2017,April,17,28,2,2,2,0,0,GBR,Direct,0,0,0,A,A,0,14.0,0.0,0,99.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,2017,May,18,1,1,0,2,0,0,ESP,Direct,0,0,0,A,C,0,0.0,0.0,0,160.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,2017,May,18,1,1,0,2,0,0,ESP,Direct,0,0,0,A,A,1,0.0,0.0,0,160.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,16,2017,May,18,1,1,0,2,0,0,CHN,TA/TO,0,0,0,A,A,0,7.0,0.0,0,96.0,0,1,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,110,2017,April,17,27,2,3,2,0,0,GBR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,118.8,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,9,2017,May,18,1,1,0,1,0,0,HUN,TA/TO,0,0,0,A,A,0,9.0,0.0,0,150.0,0,2,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,202,2017,April,18,30,2,0,3,0,0,CN,TA/TO,0,0,0,F,F,0,7.0,0.0,0,145.53,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,107,2017,April,17,27,2,3,2,0,0,BEL,TA/TO,0,0,0,A,A,0,9.0,0.0,0,154.8,0,2,Check-Out,2017-05-02,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,25,2017,April,18,30,2,0,2,0,0,FRA,TA/TO,0,0,0,A,A,0,9.0,0.0,0,142.0,0,1,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,116,2017,April,17,28,2,2,3,0,0,BEL,TA/TO,0,0,0,E,E,1,9.0,0.0,0,180.63,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,324,2017,April,17,29,2,1,3,0,0,FRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,142.2,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,140,2017,April,17,28,2,2,2,0,0,FRA,TA/TO,0,0,0,A,A,0,119.0,0.0,0,130.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,2017,May,18,1,1,0,2,0,0,GBR,Direct,0,0,0,A,A,1,0.0,0.0,0,160.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,164,2017,April,17,27,2,3,2,0,0,GBR,TA/TO,0,0,0,D,D,0,9.0,0.0,0,130.5,0,4,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,26,2017,April,17,29,2,1,2,0,0,BGR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,133.0,0,0,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,112,2017,April,17,28,2,2,2,0,0,FRA,Direct,0,0,0,D,D,0,14.0,0.0,0,123.75,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,27,2017,April,17,28,2,2,2,0,0,KWT,TA/TO,0,0,0,A,A,0,9.0,0.0,0,137.5,1,3,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,287,2017,April,17,28,2,2,2,0,0,DEU,TA/TO,0,0,0,A,A,2,9.0,0.0,0,112.85,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,9,2017,April,17,29,2,1,2,0,0,ESP,Direct,0,0,0,A,A,0,14.0,0.0,0,141.0,0,3,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,192,2017,April,17,28,2,2,1,0,0,PRT,TA/TO,0,0,0,A,A,0,85.0,0.0,0,84.6,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,109,2017,April,17,28,2,2,2,0,0,SWE,TA/TO,0,0,0,A,A,0,9.0,0.0,0,101.25,0,0,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,29,2017,April,17,28,2,2,2,0,0,FRA,TA/TO,0,0,0,A,A,1,9.0,0.0,0,143.5,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,168,2017,April,17,29,2,1,2,0,0,DEU,TA/TO,0,0,0,A,D,0,9.0,0.0,0,117.0,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,168,2017,April,17,29,2,1,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,117.0,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,140,2017,April,17,28,2,2,2,0,0,FRA,TA/TO,0,0,0,A,A,0,119.0,0.0,0,130.0,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,30,2017,April,17,29,2,1,2,0,0,ESP,TA/TO,0,0,0,A,A,0,9.0,0.0,0,126.33,0,2,Check-Out,2017-05-02,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,222,2017,April,17,29,2,1,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,99.0,0,3,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,30,2017,April,17,29,2,1,2,0,0,ESP,TA/TO,0,0,0,A,A,0,9.0,0.0,0,153.33,3,2,Check-Out,2017-05-02,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,118,2017,April,17,29,2,1,2,0,0,ITA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,133.5,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,109,2017,April,17,28,2,2,1,0,0,DEU,TA/TO,0,0,0,A,A,1,9.0,0.0,0,112.05,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2017,May,18,1,1,0,1,1,0,FRA,TA/TO,0,0,0,A,A,1,9.0,0.0,0,169.0,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,21,2017,April,17,29,2,1,1,0,0,POL,TA/TO,0,0,0,A,A,0,9.0,0.0,0,129.67,0,1,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,126,2017,April,17,27,2,3,2,0,0,FRA,Direct,0,0,0,D,D,2,14.0,0.0,0,163.8,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,168,2017,April,18,30,2,0,3,0,0,BRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,166.5,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,107,2017,April,17,28,2,2,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,119.25,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,197,2017,April,17,27,2,3,3,0,0,DEU,TA/TO,0,0,0,D,D,2,9.0,0.0,0,162.98,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2017,May,18,1,1,0,2,0,0,BRA,TA/TO,0,0,0,D,D,0,9.0,0.0,0,139.5,0,2,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,28,2017,April,17,29,2,1,2,0,0,CHE,TA/TO,0,0,0,A,A,0,9.0,0.0,0,142.0,1,2,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,19,2017,May,18,1,1,0,2,0,0,DEU,Direct,0,0,0,A,A,0,0.0,0.0,0,117.0,0,1,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,30,2017,April,17,29,2,1,2,0,0,DEU,TA/TO,0,0,0,A,A,0,9.0,0.0,0,126.33,1,0,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,29,2017,April,17,28,2,2,2,0,0,CHE,TA/TO,0,0,0,A,A,2,9.0,0.0,0,123.5,0,3,Check-Out,2017-05-02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,192,2017,April,18,30,2,0,2,0,0,BEL,TA/TO,0,0,0,A,A,0,9.0,0.0,0,117.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,192,2017,April,18,30,2,0,2,0,0,BEL,TA/TO,0,0,0,A,B,1,9.0,0.0,0,117.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,192,2017,April,18,30,2,0,2,0,0,BEL,TA/TO,0,0,0,A,B,1,9.0,0.0,0,117.0,0,0,Check-Out,2017-05-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
